418	7009810
419	4112011
420	13012692
421	4131170
422	6203231
423	6076915
424	7876390
425	5437524
426	8398418
427	4841506
428	7357035
429	6535748
430	7700086
431	4226905
432	12004750
433	4246040
434	7467322
435	6996620
436	7489426
437	4686410
438	8624750
439	4303421
440	10460150
441	7195110
442	7349476
443	4341655
444	10311966
445	5262956
446	6544949
447	5843110
448	9841865
449	4398976
450	11694657
451	4915550
452	7753788
453	5918890
454	6658631
455	6525076
456	11607250
457	4475348
458	6715430
459	6988780
460	9761514
461	4513510
462	11140852
463	4532585
464	9012506
465	7448324
466	6828944
467	4570723
468	12306840
469	5297386
470	8378002
471	6145894
472	8723635
473	5143370
474	9301490
475	6023641
476	9752946
477	6813352
478	6999005
479	4685041
480	14572446
481	5180824
482	7055636
483	7441940
484	9014873
485	5717444
486	10555909
487	4761173
488	9004810
489	6372394
490	9917088
491	4799215
492	11358606
493	5256140
494	8139310
495	9041474
496	9592485
497	5600066
498	9750770
499	4875251
500	10545444
501	6523114
502	7338371
503	4913245
504	15007915
505	5943872
506	8364898
507	7092897
508	8674645
509	4970206
510	12488188
511	5751034
512	9881498
513	7738420
514	7507676
515	6056882
516	11879154
517	5597306
518	8819290
519	6748774
520	12133280
521	5084020
522	11281400
523	5102975
524	8936487
525	9562446
526	7676729
527	5596226
528	14303090
529	5377925
530	9387976
531	7544641
532	10794770
533	5709860
534	10421870
535	6282494
536	9844615
537	6973930
538	7845530
539	6621177
540	16117500
541	5273390
542	7901741
543	7048870
544	10921596
545	6395096
546	12919348
547	5330123
548	9328200
549	7787260
550	10745313
551	5822102
552	13831090
553	6202450
554	8070206
555	8792396
556	9458491
557	5424598
558	12003095
559	5973214
560	14269114
561	8332628
562	8182376
563	5481235
564	12914706
565	6619892
566	8238419
567	9316153
568	10401385
569	5537836
570	13815220
571	5556695
572	11305686
573	7422730
574	9712162
575	7185087
576	15808325
577	5613248
578	8887650
579	7497334
580	12099696
581	6502154
582	11311406
583	6273950
584	10678840
585	10482836
586	8518214
587	5707423
588	15279705
589	6197482
590	10389670
591	7646374
592	11316798
593	5763880
594	13795460
595	8314852
596	10107846
597	7720810
598	9702970
599	5820301
600	17761605
601	5839100
602	10156066
603	8511685
604	10237297
605	7689528
606	11753918
607	5895473
608	12081615
609	9226340
610	10721728
611	6497594
612	15655458
613	5951810
614	8908751
615	9679244
616	13772930
617	5989348
618	11974610
619	6008111
620	12870018
621	9221620
622	9020081
623	6949850
624	16567454
625	7525716
626	9075704
627	9219380
628	10624810
629	6608756
630	17837326
631	6120605
632	11507485
633	8166250
634	9186866
635	7402394
636	14454174
637	7680408
638	10368310
639	8991775
640	14605550
641	6214240
642	12414866
643	6232955
644	12853386
645	10119908
646	10365310
647	6270373
648	17288480
649	6945482
650	12451026
651	9814388
652	11011063
653	6326470
654	12634430
655	7624742
656	12453320
657	9230962
658	11038810
659	6382531
660	19163508
661	6401210
662	9575051
663	9658700
664	12056815
665	9197380
666	14145404
667	6943250
668	11267865
669	8609674
670	11712382
671	7168190
672	19147506
673	6513200
674	9740996
675	11830530
676	12246360
677	6550498
678	13072430
679	7543306
680	15419660
681	8757034
682	11028322
683	6606415
684	17301921
685	7957244
686	11477650
687	8830630
688	13017675
689	7278344
690	16433044
691	6680915
692	11652018
693	11893310
694	10017011
695	8067806
696	17105950
697	7277336
698	10072130
699	8977654
700	16487443
701	6773950
702	15969980
703	7314070
704	14500987
705	10995716
706	10182284
707	7838546
708	15977010
709	6848306
710	12368218
711	9945091
712	12876160
713	7387730
714	16409572
715	9629404
716	12034911
717	9197770
718	10347305
719	6941161
720	22843652
721	7985794
722	10932033
723	9271030
724	12162262
725	8900286
726	15171177
727	7015373
728	15939050
729	10432685
730	12694756
731	7609694
732	16480926
733	7070990
734	10566941
735	12993834
736	14369649
737	7832906
738	15554630
739	7126571
740	15153768
741	10678340
742	12350266
743	7163605
744	18181330
745	8618576
746	10731374
747	10418317
748	14361270
749	8279546
750	17723836
751	7237625
752	14138573
753	9636490
754	12008440
755	8728322
756	21138180
757	7293098
758	10895555
759	10969508
760	17032910
761	7330060
762	14593586
763	8426050
764	12796917
765	13309712
766	11004869
767	8052110
768	19308135
769	7403936
770	16346804
771	9855094
772	12923428
773	7440850
774	16253549
775	9464827
776	13959940
777	11558276
778	11168630
779	8050502
780	22150716
781	8273210
782	12331426
783	11406220
784	16703451
785	9056744
786	15024818
787	7569923
788	13176030
789	10073194
790	13668850
791	8718314
792	22019725
793	8308480
794	11386586
795	12295628
796	13302121
797	7661998
798	18121300
799	8270546
800	18412884
801	11123866
802	11495396
803	8492510
804	17981586
805	10937716
806	12766258
807	10290790
808	14498110
809	7772356
810	20496674
811	7790735
812	15878730
813	10363210
814	12984982
815	9383942
816	20994254
817	8416330
818	11712680
819	13755014
820	16653588
821	7882570
822	15668846
823	7900925
824	14766265
825	14050254
826	13646530
827	7937623
828	20539155
829	7955966
830	14313646
831	10580134
832	16765778
833	9761250
834	15882770
835	9601394
836	15860082
837	12123700
838	11983655
839	8047621
840	26934740
841	8331986
842	12037766
843	10724470
844	14055727
845	10426242
846	17639999
847	10108399
848	15800390
849	10796554
850	15789912
851	8707394
852	18972786
853	8175770
854	14075242
855	14695226
856	15300715
857	8212348
858	18949780
859	8230631
860	17396694
861	12703988
862	12307901
863	8267185
864	23583630
865	9926552
866	12361844
867	11634993
868	16870490
869	9147002
870	20269180
871	9072934
872	15567010
873	12056590
874	13621810
875	11795524
876	19465614
877	8394998
878	12523505
879	11156134
880	20897782
881	8431480
882	20828028
883	8449715
884	16599156
885	13578980
886	12631139
887	8486173
888	21358750
889	9733426
890	15273940
891	13677235
892	14804293
893	9143210
894	16946750
895	10250486
896	19119305
897	12685604
898	12792380
899	9142442
900	26294541
901	9252164
902	14269942
903	13271780
904	16097740
905	10358192
906	17158418
907	8668223
908	15052695
909	12519520
910	18878948
911	8704585
912	23156690
913	9580490
914	13006976
915	14003084
916	15176686
917	10021226
918	20212700
919	8777261
920	20199530
921	11657194
922	13114106
923	9578690
924	25038132
925	11136874
926	13167629
927	12750127
928	17721690
929	8868016
930	21523732
931	10782861
932	15424248
933	11799850
934	13274591
935	12208828
936	25403560
937	8940548
938	15351250
939	11871094
940	18869298
941	8976790
942	17791166
943	9575690
944	17438771
945	17919560
946	14906578
947	9031123
948	20933010
949	9830404
950	17423085
951	12013414
952	20161010
953	9085420
954	19691204
955	10894682
956	15794541
957	13536260
958	13594805
959	10451066
960	28265374
961	9438465
962	15007696
963	13209625
964	15917692
965	11001572
966	21477988
967	9211973
968	18647265
969	13530260
970	16541452
971	9248095
972	23702133
973	10593850
974	13807721
975	16221618
976	17979690
977	9302248
978	18420530
979	10226462
980	22264200
981	13438516
982	13914011
983	9356365
984	23436430
985	11214944
986	15213940
987	14397236
988	18310670
989	10006394
990	26023114
991	9428465
992	18817701
993	12509770
994	16193482
995	11321426
996	21902034
997	9482498
998	14126255
999	14243980
1000	21752900
1001	12613828
1002	18838226
1003	10222190
1004	16531347
1005	15264356
1006	14232209
1007	10221590
1008	29767595
1009	9590456
1010	17169688
1011	12721654
1012	18799746
1013	9626410
1014	20452629
1015	13486420
1016	17935765
1017	13894582
1018	14390930
1019	9680311
1020	27948732
1021	9698270
1022	16612066
1023	14376260
1024	19073946
1025	12233592
1026	22280900
1027	10580890
1028	16897860
1029	14954900
1030	17482426
1031	9788005
1032	24463090
1033	9805940
1034	16168162
1035	17410406
1036	19795706
1037	10542956
1038	19461950
1039	9859721
1040	24086752
1041	13073674
1042	14707616
1043	11304050
1044	25255776
1045	13470052
1046	14760299
1047	13143910
1048	18455335
1049	9949276
1050	27450438
1051	9967175
1052	17263113
1053	15784450
1054	16157002
1055	11957462
1056	27880818
1057	11445346
1058	15536535
1059	13284214
1060	21044184
1061	10056610
1062	21708245
1063	10074485
1064	22216850
1065	16096004
1066	16475308
1067	11079806
1068	23341710
1069	10128086
1070	18105142
1071	17375774
1072	19586823
1073	10754120
1074	20082290
1075	12776557
1076	17627106
1077	13494250
1078	19056525
1079	11077334
1080	33019900
1081	10860914
1082	15233186
1083	14243685
1084	17748157
1085	14319508
1086	20288318
1087	10288673
1088	21165820
1089	16079700
1090	18415120
1091	10324315
1092	28829556
1093	10342130
1094	15390311
1095	16509068
1096	19230040
1097	10377748
1098	22373000
1099	11867746
1100	24010833
1101	13773514
1102	16779310
1103	10431145
1104	27379634
1105	14090896
1106	17857690
1107	15630700
1108	18110470
1109	10484506
1110	25214908
1111	11503070
1112	19487035
1113	16060100
1114	15651626
1115	12588602
1116	26790855
1117	10555598
1118	17201110
1119	13982374
1120	27741882
1121	11285642
1122	23897572
1123	10608875
1124	18351312
1125	18740072
1126	15808079
1127	12788463
1128	26492050
1129	10662116
1130	19032316
1131	15616460
1132	18471523
1133	11713850
1134	26670941
1135	12797894
1136	20645225
1137	14190730
1138	15964280
1139	11497526
1140	30759540
1141	12287914
1142	16016291
1143	15472795
1144	23199830
1145	12902336
1146	21312818
1147	11424826
1148	21704130
1149	14329354
1150	20616891
1151	10857025
1152	30326725
1153	10874720
1154	16172156
1155	21173032
1156	19886846
1157	11816180
1158	21516590
1159	11637142
1160	24799760
1161	16316020
1162	18679666
1163	10963135
1164	25235406
1165	13110812
1166	18031318
1167	14536870
1168	21170520
1169	12566786
1170	29934268
1171	11033795
1172	19070478
1173	16022420
1174	16431371
1175	13851699
1176	31221465
1177	12133706
1178	17809810
1179	15918565
1180	23178246
1181	11122030
1182	21923006
1183	13627095
1184	22041726
1185	17737220
1186	16586564
1187	11174923
1188	30660420
1189	11810612
1190	23779316
1191	14812774
1192	20762710
1193	11227780
1194	22125650
1195	13422506
1196	21654234
1197	19134830
1198	16741505
1199	12342782
1200	34939077
1201	11298200
1202	16793096
1203	14950390
1204	22645826
1205	13526132
1206	24344489
1207	12127466
1208	21015985
1209	16572068
1210	22004052
1211	12983234
1212	26171166
1213	11403710
1214	16947701
1215	20051122
1216	23301071
1217	11438848
1218	26346100
1219	12125474
1220	23880528
1221	16849508
1222	18636706
1223	11491525
1224	31927090
1225	16304109
1226	17102054
1227	15224950
1228	19903135
1229	11544166
1230	27615292
1231	11561705
1232	27135106
1233	16582930
1234	17204816
1235	15526060
1236	26636274
1237	11614298
1238	17256155
1239	17692580
1240	26293250
1241	12440504
1242	26310980
1243	12759230
1244	20139777
1245	18546788
1246	19899970
1247	12333470
1248	32039070
1249	11719376
1250	21519674
1251	16803241
1252	20257888
1253	13397450
1254	26294020
1255	14042222
1256	21772090
1257	15566890
1258	18932860
1259	11806831
1260	39420654
1261	12790444
1262	17563601
1263	15635110
1264	22730781
1265	15935524
1266	23333618
1267	13535026
1268	20493690
1269	17670580
1270	21163522
1271	12541490
1272	29474590
1273	12682090
1274	21932916
1275	20419266
1276	23064342
1277	11963998
1278	25639835
1279	11981441
1280	27873006
1281	18229988
1282	17819036
1283	12016315
1284	27560946
1285	14350244
1286	17870039
1287	19973954
1288	26218250
1289	12068596
1290	28797364
1291	12086015
1292	23047710
1293	15975370
1294	17971961
1295	16769332
1296	33909040
1297	12138248
1298	19859410
1299	16043254
1300	27594154
1301	12173050
1302	27924292
1303	12190445
1304	22522615
1305	21343556
1306	18124634
1307	12225223
1308	28020510
1309	15903412
1310	21764158
1311	17643140
1312	24137736
1313	13272920
1314	26281814
1315	14657042
1316	24504186
1317	16246570
1318	18277055
1319	12329461
1320	38847860
1321	12346820
1322	18327806
1323	20789610
1324	21314587
1325	15437442
1326	27464188
1327	12398873
1328	23757935
1329	16381834
1330	26147540
1331	13585310
1332	31284708
1333	13093690
1334	19835290
1335	19747340
1336	23019865
1337	14219186
1338	24528050
1339	13512994
1340	25960158
1341	17896216
1342	20460982
1343	13371890
1344	36545266
1345	14962616
1346	18631724
1347	16584310
1348	21664300
1349	13370762
1350	33514410
1351	14355274
1352	24961200
1353	18459380
1354	18732806
1355	15064202
1356	28934094
1357	13369370
1358	21503410
1359	18113095
1360	30213964
1361	12693160
1362	24923186
1363	13368410
1364	24447234
1365	24317224
1366	18884219
1367	12744973
1368	35066785
1369	13082286
1370	22658212
1371	16853494
1372	25420850
1373	12796750
1374	25120190
1375	17139772
1376	25169739
1377	19852228
1378	20750080
1379	14626706
1380	36204756
1381	12865730
1382	19085711
1383	16987750
1384	23761090
1385	15368144
1386	33640438
1387	13712710
1388	22244355
1389	17054794
1390	22954390
1391	13990814
1392	33459230
1393	14762050
1394	20738992
1395	22617374
1396	22359946
1397	14198906
1398	25513070
1399	13020701
1400	33377235
1401	17188714
1402	19336946
1403	13779410
1404	35161980
1405	15570092
1406	20835310
1407	19821956
1408	27625595
1409	13106656
1410	31125268
1411	13986374
1412	22590708
1413	18760300
1414	22295002
1415	15670862
1416	32384050
1417	14228560
1418	19537430
1419	19252628
1420	27323898
1421	15702816
1422	28184975
1423	13226825
1424	25279136
1425	22445550
1426	21030298
1427	13261123
1428	36086820
1429	13278266
1430	27265292
1431	19662220
1432	24496735
1433	13312540
1434	26099570
1435	18361348
1436	22935801
1437	17589130
1438	19787405
1439	13363921
1440	43681092
1441	14605130
1442	22688266
1443	19374860
1444	24192357
1445	16848774
1446	26294318
1447	13432373
1448	24740710
1449	22550294
1450	25226250
1451	13466575
1452	33384729
1453	13483670
1454	19986881
1455	21322316
1456	31115754
1457	14185826
1458	29505535
1459	13534931
1460	27998964
1461	17854954
1462	21628726
1463	17496100
1464	33337630
1465	16172672
1466	20136194
1467	19402357
1468	23393965
1469	14701724
1470	36602322
1471	13637345
1472	27442033
1473	17987530
1474	22242322
1475	16990821
1476	34187790
1477	15568906
1478	20285255
1479	19627340
1480	30653960
1481	13722580
1482	30160660
1483	13739615
1484	27229146
1485	25825160
1486	20384489
1487	13773673
1488	35417810
1489	13790696
1490	24421480
1491	20866388
1492	23736118
1493	13824730
1494	29434769
1495	18318388
1496	29058230
1497	18252010
1498	23469730
1499	13875751
1500	38839164
1501	14729002
1502	20582621
1503	19827535
1504	27201741
1505	19144996
1506	27262418
1507	15210206
1508	26470920
1509	18383914
1510	24712138
1511	13977685
1512	42487300
1513	14898440
1514	20730926
1515	22098764
1516	24077011
1517	14691836
1518	30932020
1519	16649187
1520	33152206
1521	21479991
1522	20829656
1523	14079475
1524	32073426
1525	17501422
1526	23857930
1527	18581350
1528	25951285
1529	15410762
1530	37393096
1531	14147255
1532	24303573
1533	21383540
1534	22815430
1535	16869494
1536	36384359
1537	14893880
1538	21026780
1539	21812791
1540	35778036
1541	14995754
1542	27838766
1543	14248805
1544	26191540
1545	22484228
1546	21125174
1547	18274756
1548	35611485
1549	14299526
1550	26714343
1551	20815748
1552	27270948
1553	14333320
1554	32525332
1555	17067362
1556	24642366
1557	20461012
1558	22797310
1559	14383981
1560	44418620
1561	16366834
1562	23410402
1563	18974710
1564	27125826
1565	17166092
1566	32090300
1567	14451473
1568	31953915
1569	19040074
1570	25578592
1571	14485195
1572	32953746
1573	16946860
1574	21468671
1575	28644837
1576	26670190
1577	15398570
1578	28411730
1579	14552591
1580	29996946
1581	20793428
1582	24629266
1583	14586265
1584	42595085
1585	17363144
1586	23493208
1587	20012517
1588	25092130
1589	16630826
1590	34526524
1591	15327934
1592	26908585
1593	21605620
1594	21713186
1595	19491292
1596	39552660
1597	14703998
1598	23381530
1599	21190028
1600	34850324
1601	14737600
1602	31280990
1603	16762450
1604	25316172
1605	23249636
1606	23988598
1607	14787973
1608	36149650
1609	14804756
1610	30720068
1611	21089341
1612	28023506
1613	14838310
1614	28981310
1615	19477420
1616	28251230
1617	24432366
1618	22005680
1619	14888611
1620	44604714
1621	14905370
1622	22054331
1623	19625830
1624	31944650
1625	19675552
1626	29170418
1627	14955623
1628	28479990
1629	21297640
1630	26436766
1631	17024954
1632	39938766
1633	15795170
1634	23761810
1635	23629580
1636	25762576
1637	15039298
1638	38461150
1639	16405022
1640	33461300
1641	19820074
1642	22297166
1643	15793370
1644	34260366
1645	20687572
1646	22345649
1647	22242700
1648	28737465
1649	16096496
1650	39262182
1651	16333354
1652	29879010
1653	21558020
1654	22442531
1655	18048542
1656	41102035
1657	15206348
1658	22490930
1659	22914740
1660	31306254
1661	16602170
1662	29735486
1663	15256385
1664	31618130
1665	26327132
1666	27430566
1667	15289723
1668	34692210
1669	15306386
1670	27004282
1671	20142694
1672	31859570
1673	17416850
1674	33945860
1675	19011649
1676	26317431
1677	22081604
1678	22732505
1679	16191434
1680	51740116
1681	15748220
1682	23506548
1683	24965330
1684	26427982
1685	18340244
1686	30110318
1687	17546986
1688	28325935
1689	20335594
1690	29242302
1691	16390982
1692	38403183
1693	15506030
1694	28359723
1695	24383948
1696	30169734
1697	15539248
1698	30297170
1699	15555851
1700	34404048
1701	25828894
1702	24519946
1703	16792550
1704	37983730
1705	20638564
1706	23069534
1707	20527990
1708	30745610
1709	15638806
1710	40940770
1711	16387022
1712	29702123
1713	20592010
1714	23165576
1715	21446500
1716	41147988
1717	16687796
1718	23213555
1719	22330555
1720	34835030
1721	15738220
1722	35481412
1723	15754775
1724	26978637
1725	26353038
1726	23309429
1727	17190206
1728	44263310
1729	20066660
1730	27848656
1731	20783734
1732	27088348
1733	15837490
1734	32549061
1735	18823694
1736	33779930
1737	22535422
1738	25699810
1739	16582826
1740	43931580
1741	15903590
1742	25494526
1743	23918660
1744	30180546
1745	18919976
1746	33689474
1747	15953123
1748	29742930
1749	23101988
1750	32924372
1751	16981514
1752	38888590
1753	16002620
1754	23644106
1755	29517080
1756	27416641
1757	18193946
1758	31225790
1759	16052081
1760	39543798
1761	21102154
1762	23739476
1763	16778750
1764	45064656
1765	19112132
1766	23787119
1767	22818980
1768	33214100
1769	16877552
1770	37819060
1771	20577268
1772	27634803
1773	22943440
1774	23882321
1775	20000487
1776	41089694
1777	16200248
1778	27275770
1779	21292534
1780	33236196
1781	17475524
1782	38050991
1783	16249565
1784	29720965
1785	30277768
1786	25657810
1787	16282423
1788	36823710
1789	16298846
1790	28684750
1791	23146591
1792	35740873
1793	17773130
1794	35341108
1795	19399346
1796	27960996
1797	21482410
1798	25648210
1799	18579146
1800	52089765
1801	16397300
1802	25944076
1803	21545590
1804	31071894
1805	20433792
1806	36926068
1807	17701630
1808	31129580
1809	24121780
1810	28961608
1811	16479235
1812	37244466
1813	19413060
1814	24356651
1815	28047306
1816	30181015
1817	17366450
1818	34870940
1819	17565086
1820	40801572
1821	21734794
1822	24451181
1823	16577425
1824	43680210
1825	20489512
1826	26821138
1827	27416870
1828	28393960
1829	17364122
1830	38892412
1831	16642805
1832	30410110
1833	23832740
1834	28016722
1835	19780394
1836	43645980
1837	18158906
1838	24639905
1839	21923494
1840	38777962
1841	18962114
1842	32510066
1843	17691910
1844	28609602
1845	28707224
1846	26802058
1847	16773373
1848	49550900
1849	17141115
1850	31033542
1851	22049014
1852	28717213
1853	17854940
1854	35455979
1855	22939636
1856	33329626
1857	22111690
1858	24875180
1859	19631325
1860	46389588
1861	16887410
1862	30051825
1863	25587265
1864	30866440
1865	20064752
1866	32873618
1867	16936223
1868	28932015
1869	25399220
1870	33911084
1871	16968745
1872	48498632
1873	16985000
1874	25062896
1875	27418567
1876	33295346
1877	17017498
1878	33054830
1879	17033741
1880	37522610
1881	27342302
1882	25156586
1883	19342850
1884	38495646
1885	22311880
1886	26766898
1887	24185036
1888	33041715
1889	17114896
1890	49381480
1891	17879530
1892	32338866
1893	22486570
1894	25296911
1895	20347886
1896	41554450
1897	19469266
1898	27447820
1899	24353485
1900	37630621
1901	17212150
1902	33416126
1903	18733310
1904	38615026
1905	26966276
1906	25436984
1907	17260723
1908	42451500
1909	18138314
1910	30332098
1911	27905034
1912	31546285
1913	17309260
1914	37501780
1915	20535962
1916	29573061
1917	25347700
1918	29115490
1919	18332822
1920	52292510
1921	18430784
1922	26377059
1923	22797430
1924	32522336
1925	26018238
1926	36614669
1927	18134786
1928	31771660
1929	22859434
1930	30603436
1931	17454655
1932	46158756
1933	17470790
1934	25762841
1935	29869346
1936	35767025
1937	18820520
1938	37454500
1939	19847026
1940	35745948
1941	22983274
1942	25855691
1943	18327590
1944	46811765
1945	20817056
1946	29478370
1947	25318100
1948	29997625
1949	17599726
1950	44693754
1951	17615825
1952	33977706
1953	28970630
1954	25994756
1955	22852036
1956	39730194
1957	18650890
1958	28473910
1959	23168614
1960	43956120
1961	18421904
1962	37188320
1963	19041970
1964	30209067
1965	27687524
1966	26133569
1967	20097626
1968	44701070
1969	19302602
1970	31143352
1971	25952620
1972	32911620
1973	17792650
1974	39748612
1975	21935011
1976	36318350
1977	23353450
1978	27866530
1979	17840791
1980	55581162
1981	20222554
1982	26318261
1983	23414950
1984	35205797
1985	21189944
1986	34668818
1987	17904923
1988	34953450
1989	28488824
1990	31411930
1991	19491230
1992	43291090
1993	17952980
1994	26456486
1995	33094120
1996	30630271
1997	17984998
1998	39299900
1999	18001001
2000	41465476
2001	25269860
2002	34842452
2003	18032995
2004	40543986
2005	21375572
2006	28426630
2007	25539787
2008	32889235
2009	21192942
2010	42039988
2011	18096935
2012	30840033
2013	26041220
2014	28419310
2015	23591044
2016	55419819
2017	18144848
2018	26732180
2019	23782774
2020	36973608
2021	18896954
2022	35200046
2023	21688015
2024	37206530
2025	32318616
2026	26823854
2027	18224623
2028	43867845
2029	18240566
2030	37169060
2031	23904934
2032	34369173
2033	19282250
2034	38324234
2035	23966428
2036	31153626
2037	27326036
2038	26961155
2039	18320221
2040	54788540
2041	19701664
2042	27006866
2043	25930645
2044	35769986
2045	21745196
2046	39588436
2047	19278890
2048	35361690
2049	24087754
2050	33792108
2051	20843474
2052	47628420
2053	18431570
2054	29353090
2055	28755596
2056	33552340
2057	21157374
2058	41126500
2059	19276322
2060	37580634
2061	26125216
2062	27235001
2063	18510985
2064	46455794
2065	25117540
2066	27280544
2067	26379404
2068	34814850
2069	18558586
2070	47672638
2071	19595542
2072	39065210
2073	24330730
2074	29236372
2075	22880697
2076	41750814
2077	19401226
2078	27417005
2079	32919560
2080	44931936
2081	18653680
2082	36077906
2083	18669515
2084	31777032
2085	29107940
2086	31267450
2087	18701173
2088	49544560
2089	18716996
2090	37044020
2091	26357228
2092	31880443
2093	23507860
2094	36252350
2095	22204166
2096	35271335
2097	26512642
2098	27643880
2099	18796051
2100	58278822
2101	20425850
2102	27689171
2103	24633190
2104	34209865
2105	22295552
2106	43256774
2107	22064073
2108	34751850
2109	26469860
2110	33004078
2111	18890785
2112	51419506
2113	18906560
2114	31620202
2115	32137742
2116	33464795
2117	19745300
2118	36600110
2119	20354374
2120	41404280
2121	28269188
2122	27915206
2123	20611070
2124	46332741
2125	24474424
2126	27960329
2127	24874150
2128	42133650
2129	19032616
2130	44077972
2131	19048355
2132	35389116
2133	27735220
2134	30623062
2135	25827028
2136	45835150
2137	19095548
2138	28095530
2139	26699828
2140	38781078
2141	19126990
2142	47432086
2143	19142705
2144	36721671
2145	34369576
2146	29746240
2147	20217350
2148	42941010
2149	21702346
2150	35135121
2151	27089491
2152	34861810
